dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.144462,4.373035,3.904538,0.181076,-1.000000,-0.000000,6.273433
0.020000,5.147884,4.373005,3.907960,0.161076,-1.000000,0.000000,6.275449
0.020000,5.150905,4.372985,3.910981,0.141076,-1.000000,0.000000,6.277231
0.020000,5.153527,4.372971,3.913603,0.121076,-1.000000,-0.000000,6.278777
0.020000,5.155748,4.372963,3.915824,0.101076,-1.000000,0.000000,6.280087
0.020000,5.157570,4.372958,3.917646,0.081076,-1.000000,-0.000000,6.281161
0.020000,5.158991,4.372956,3.919067,0.061076,-1.000000,0.000000,6.282000
0.020000,5.160013,4.372955,3.920089,0.041076,-1.000000,0.000000,6.282603
0.020000,5.160634,4.372955,3.920710,0.021076,-1.000000,-0.000000,6.282970
0.020000,5.160919,4.372954,3.920995,0.007384,-0.684596,15.770205,6.283137
0.020000,5.160996,4.372954,3.921072,0.000359,-0.351263,16.666667,6.283183
0.020000,5.161000,4.372954,3.921076,0.000000,-0.017929,16.666667,6.283185
0.020000,5.161000,4.372954,3.921076,0.000000,0.000000,0.896461,6.283185
